image_path,question_type,question,variants,answer
images/russian-propagandist.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Каховка
b) Маріуполь
c) Харків
d) Ізраїль",Харків
images/russian-propagandist.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Запоріжжя
b) Київ
c) Харків
d) Франція",Харків
images/kharkiv-counteroffensive-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Фінляндія
b) Харків
c) Херсон
d) Київ",Харків
images/kharkiv-counteroffensive-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Севастополь
b) Каховка
c) Херсон
d) Харків",Харків
images/kharkiv-counteroffensive-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київ
b) Харків
c) Іран
d) Маріуполь",Харків
images/kharkiv-counteroffensive-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) США
b) Харків
c) Маріуполь
d) Білгород",Харків
images/kharkiv-counteroffensive-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Харків
b) Запоріжжя
c) Чорнобиль
d) Ізраїль",Харків
images/kharkiv-counteroffensive-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) США
b) Білгород
c) Харків
d) Фінляндія",Харків
images/kharkiv-counteroffensive-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Москва
b) Харків
c) Київська обл;Київ;Бородянка
d) Севастополь",Харків
images/kharkiv-counteroffensive-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київ
b) Орськ
c) Москва
d) Харків",Харків
images/kharkiv-counteroffensive-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Севастополь
b) Харків
c) Франція
d) Каховка",Харків
images/kharkiv-counteroffensive-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Харків
b) Запоріжжя
c) Київська обл
d) Фінляндія",Харків
images/kharkiv-counteroffensive.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Гаага
b) Київ
c) Москва
d) Харків",Харків
images/kharkiv-counteroffensive.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Чорнобиль
b) Харків
c) росія
d) Київ",Харків
images/kharkiv-counteroffensive.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Севастополь
b) Харків
c) Курськ
d) Маріуполь;Київ",Харків
images/kharkiv-counteroffensive.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Ізраїль
b) Харків
c) Франція
d) Київська обл;Київ",Харків
images/kharkiv-counteroffensive.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Німеччина
b) Білгород
c) Харків
d) Ізраїль",Харків
images/kharkiv-counteroffensive.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Харків
b) Київська обл
c) Ізраїль
d) Київ",Харків
images/kharkiv-counteroffensive.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Курськ
b) Харків
c) Москва
d) Франція",Харків
images/kharkiv-counteroffensive.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Ізраїль
b) Білгород
c) США
d) Харків",Харків
images/kharkiv-counteroffensive.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Чорнобиль
b) Київська обл;Київ
c) Гаага
d) Харків",Харків
images/kharkiv-counteroffensive.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Херсон
b) Гаага
c) Білгород
d) Харків",Харків
images/shelling-of-kyiv.png,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Запоріжжя
b) Харків
c) Москва
d) Київ",Київ
images/shelling-of-kyiv.png,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Франція
b) Маріуполь
c) Київ
d) США",Київ
images/shelling-of-kyiv.png,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Іран
b) Київ
c) Севастополь
d) Гаага",Київ
images/shelling-of-kyiv.png,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київська обл
b) Орськ
c) Херсон
d) Київ",Київ
images/shelling-of-kyiv.png,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) США
b) Київ
c) Каховка
d) Севастополь",Київ
images/shelling-of-kyiv.png,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Франція
b) США
c) Київ
d) Харків",Київ
images/shelling-of-kyiv.png,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Франція
b) Запоріжжя
c) Чорнобиль
d) Київ",Київ
images/shelling-of-kyiv.png,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київ
b) Запоріжжя
c) Німеччина
d) росія;Україна",Київ
images/shelling-of-kyiv.png,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Орськ
b) Франція
c) Київ
d) Білгород",Київ
images/shelling-of-kyiv.png,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київ
b) США
c) Іран
d) Херсон",Київ
images/shahed.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Іран
b) Маріуполь;Київ
c) Білгород
d) росія",Іран
images/shahed.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) росія
b) Орськ
c) Курськ
d) Іран",Іран
images/shahed.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) США
b) Херсон
c) росія;Україна
d) Іран",Іран
images/shahed.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Чорнобиль
b) Іран
c) росія;Україна
d) США",Іран
images/shahed.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Курськ
b) Іран
c) Київська обл;Київ;Бородянка
d) Фінляндія",Іран
images/shahed.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Іран
b) Каховка
c) росія;Україна
d) Франція",Іран
images/shahed.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Іран
b) Київська обл
c) Севастополь
d) Херсон",Іран
images/shahed.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Іран
b) росія;Україна
c) Німеччина
d) Орськ",Іран
images/shahed.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Каховка
b) Іран
c) Фінляндія
d) Маріуполь",Іран
images/shahed.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Іран
b) Київська обл;Київ
c) Орськ
d) Курськ",Іран
images/zluzhnyi-with-watermelon.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Херсон
b) Київ
c) Київська обл
d) Запоріжжя",Херсон
images/zluzhnyi-with-watermelon.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Москва
b) Запоріжжя
c) Херсон
d) Орськ",Херсон
images/zluzhnyi-with-watermelon.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Маріуполь;Київ
b) Херсон
c) Гаага
d) Москва",Херсон
images/zluzhnyi-with-watermelon.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Курськ
b) росія
c) Київ
d) Херсон",Херсон
images/zluzhnyi-with-watermelon.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Запоріжжя
b) Москва
c) США
d) Херсон",Херсон
images/zluzhnyi-with-watermelon.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Херсон
b) росія;Україна
c) Харків
d) Київ",Херсон
images/zluzhnyi-with-watermelon.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Білгород
b) Фінляндія
c) Херсон
d) Орськ",Херсон
images/zluzhnyi-with-watermelon.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київська обл
b) Херсон
c) Німеччина
d) Харків",Херсон
images/zluzhnyi-with-watermelon.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київська обл
b) Харків
c) Курськ
d) Херсон",Херсон
images/zluzhnyi-with-watermelon.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Фінляндія
b) Херсон
c) Чорнобиль
d) Курськ",Херсон
images/racoon.png,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київська обл;Київ
b) Іран
c) росія
d) Херсон",Херсон
images/racoon.png,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Запоріжжя
b) Гаага
c) Франція
d) Херсон",Херсон
images/racoon.png,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Москва
b) Харків
c) Київ
d) Херсон",Херсон
images/racoon.png,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Херсон
b) Орськ
c) Іран
d) Гаага",Херсон
images/racoon.png,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Чорнобиль
b) Херсон
c) США
d) Орськ",Херсон
images/racoon.png,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Херсон
b) Франція
c) Гаага
d) Ізраїль",Херсон
images/racoon.png,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Білгород
b) Москва
c) Херсон
d) Курськ",Херсон
images/racoon.png,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Херсон
b) Севастополь
c) Чорнобиль
d) Київ",Херсон
images/racoon.png,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Німеччина
b) Запоріжжя
c) Херсон
d) Чорнобиль",Херсон
images/racoon.png,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Херсон
b) Чорнобиль
c) росія;Україна
d) Німеччина",Херсон
images/crawfish.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київська обл
b) Гаага
c) Херсон
d) Німеччина",Херсон
images/crawfish.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Ізраїль
b) Чорнобиль
c) Іран
d) Херсон",Херсон
images/crawfish.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Ізраїль
b) Харків
c) Херсон
d) росія",Херсон
images/crawfish.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Німеччина
b) Фінляндія
c) Орськ
d) Херсон",Херсон
images/crawfish.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Фінляндія
b) Севастополь
c) Херсон
d) Франція",Херсон
images/crawfish.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Чорнобиль
b) Херсон
c) Київська обл;Київ;Бородянка
d) Москва",Херсон
images/crawfish.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київська обл;Київ
b) Німеччина
c) Херсон
d) США",Херсон
images/crawfish.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Севастополь
b) Іран
c) Курськ
d) Херсон",Херсон
images/crawfish.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Севастополь
b) Херсон
c) росія
d) Москва",Херсон
images/crawfish.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Орськ
b) Франція
c) Севастополь
d) Херсон",Херсон
images/watermelon-creation-of-adam.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Херсон
b) Ізраїль
c) Київська обл
d) США",Херсон
images/watermelon-creation-of-adam.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Ізраїль
b) Київ
c) Херсон
d) Маріуполь",Херсон
images/watermelon-creation-of-adam.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Херсон
b) Київ
c) Курськ
d) Харків",Херсон
images/watermelon-creation-of-adam.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Маріуполь;Київ
b) Херсон
c) Москва
d) Німеччина",Херсон
images/watermelon-creation-of-adam.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Херсон
b) Гаага
c) Білгород
d) Каховка",Херсон
images/watermelon-creation-of-adam.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Херсон
b) Іран
c) Курськ
d) Фінляндія",Херсон
images/watermelon-creation-of-adam.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Іран
b) росія;Україна
c) Ізраїль
d) Херсон",Херсон
images/watermelon-creation-of-adam.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Маріуполь
b) Москва
c) Херсон
d) Харків",Херсон
images/watermelon-creation-of-adam.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Маріуполь;Київ
b) Херсон
c) США
d) росія",Херсон
images/watermelon-creation-of-adam.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) США
b) Каховка
c) Херсон
d) Орськ",Херсон
images/can-putin-outlast-a-watermelon.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Маріуполь;Київ
b) Гаага
c) Херсон
d) Білгород",Херсон
images/can-putin-outlast-a-watermelon.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київська обл;Київ;Бородянка
b) Німеччина
c) Запоріжжя
d) Херсон",Херсон
images/can-putin-outlast-a-watermelon.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) росія
b) Херсон
c) Чорнобиль
d) Фінляндія",Херсон
images/can-putin-outlast-a-watermelon.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Маріуполь;Київ
b) Ізраїль
c) Київська обл
d) Херсон",Херсон
images/can-putin-outlast-a-watermelon.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київська обл;Київ;Бородянка
b) Севастополь
c) Німеччина
d) Херсон",Херсон
images/can-putin-outlast-a-watermelon.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Білгород
b) Гаага
c) Херсон
d) росія",Херсон
images/can-putin-outlast-a-watermelon.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Херсон
b) Запоріжжя
c) Севастополь
d) Київська обл",Херсон
images/can-putin-outlast-a-watermelon.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Ізраїль
b) Херсон
c) Москва
d) Київська обл;Київ",Херсон
images/can-putin-outlast-a-watermelon.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Запоріжжя
b) Курськ
c) Ізраїль
d) Херсон",Херсон
images/can-putin-outlast-a-watermelon.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Каховка
b) Маріуполь
c) Херсон
d) Курськ",Херсон
images/russian-tanks.webp,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Каховка
b) Ізраїль
c) росія
d) Київська обл;Київ;Бородянка",росія
images/russian-tanks.webp,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) росія
b) Білгород
c) Німеччина
d) Маріуполь",росія
images/russian-tanks.webp,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) росія
b) Гаага
c) Київська обл
d) Білгород",росія
images/russian-tanks.webp,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) росія
b) Курськ
c) Запоріжжя
d) Харків",росія
images/russian-tanks.webp,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Ізраїль
b) Київ
c) росія
d) Маріуполь",росія
images/russian-tanks.webp,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) росія
b) Севастополь
c) Німеччина
d) Маріуполь;Київ",росія
images/russian-tanks.webp,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київ
b) росія
c) Харків
d) Херсон",росія
images/russian-tanks.webp,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Херсон
b) Маріуполь
c) росія
d) Іран",росія
images/russian-tanks.webp,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) росія
b) Харків
c) Маріуполь
d) Чорнобиль",росія
images/russian-tanks.webp,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Херсон
b) росія
c) Фінляндія
d) Москва",росія
images/tanks.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Білгород
b) Німеччина
c) Фінляндія
d) Київська обл;Київ",Німеччина
images/tanks.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Фінляндія
b) Севастополь
c) Німеччина
d) Білгород",Німеччина
images/tanks.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Франція
b) росія;Україна
c) Чорнобиль
d) Німеччина",Німеччина
images/tanks.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Запоріжжя
b) Німеччина
c) Білгород
d) Маріуполь",Німеччина
images/tanks.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Херсон
b) Чорнобиль
c) Білгород
d) Німеччина",Німеччина
images/tanks.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) США
b) Київська обл;Київ;Бородянка
c) Німеччина
d) Харків",Німеччина
images/tanks.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Білгород
b) Німеччина
c) Каховка
d) Ізраїль",Німеччина
images/tanks.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Маріуполь;Київ
b) Запоріжжя
c) Чорнобиль
d) Німеччина",Німеччина
images/tanks.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Гаага
b) Німеччина
c) Київська обл
d) Севастополь",Німеччина
images/tanks.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Німеччина
b) Маріуполь;Київ
c) Білгород
d) Київська обл",Німеччина
images/biden-in-kyiv-4.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Ізраїль
b) Чорнобиль
c) Орськ
d) Київ",Київ
images/biden-in-kyiv-4.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) росія;Україна
b) Київ
c) Херсон
d) Маріуполь",Київ
images/biden-in-kyiv-4.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київ
b) Москва
c) Гаага
d) Курськ",Київ
images/biden-in-kyiv-4.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) росія
b) Курськ
c) Київ
d) Гаага",Київ
images/biden-in-kyiv-4.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Іран
b) Білгород
c) Київ
d) Німеччина",Київ
images/biden-in-kyiv-4.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київ
b) Маріуполь
c) Ізраїль
d) Каховка",Київ
images/biden-in-kyiv-4.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Німеччина
b) Київ
c) Чорнобиль
d) Гаага",Київ
images/biden-in-kyiv-4.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Чорнобиль
b) Каховка
c) Франція
d) Київ",Київ
images/biden-in-kyiv-4.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Фінляндія
b) Київ
c) США
d) Франція",Київ
images/biden-in-kyiv-4.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Запоріжжя
b) Київ
c) Каховка
d) Франція",Київ
images/biden-in-kyiv-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Запоріжжя
b) Орськ
c) Київ
d) Севастополь",Київ
images/biden-in-kyiv-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Чорнобиль
b) Курськ
c) Київ
d) Іран",Київ
images/biden-in-kyiv-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) росія;Україна
b) Київ
c) Київська обл
d) Фінляндія",Київ
images/biden-in-kyiv-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Маріуполь
b) росія;Україна
c) Київ
d) Херсон",Київ
images/biden-in-kyiv-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Харків
b) Київ
c) Франція
d) росія;Україна",Київ
images/biden-in-kyiv-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Фінляндія
b) Київ
c) Севастополь
d) Іран",Київ
images/biden-in-kyiv-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Курськ
b) Київ
c) Москва
d) росія",Київ
images/biden-in-kyiv-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київ
b) Чорнобиль
c) Херсон
d) США",Київ
images/biden-in-kyiv-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Німеччина
b) Запоріжжя
c) Київ
d) Херсон",Київ
images/biden-in-kyiv-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Курськ
b) Харків
c) Київ
d) Севастополь",Київ
images/putin-in-mariupol.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Запоріжжя
b) Маріуполь
c) Київ
d) Харків",Маріуполь
images/putin-in-mariupol.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) росія
b) Чорнобиль
c) Фінляндія
d) Маріуполь",Маріуполь
images/putin-in-mariupol.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київ
b) Маріуполь
c) Севастополь
d) Франція",Маріуполь
images/putin-in-mariupol.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Маріуполь
b) Курськ
c) росія
d) Білгород",Маріуполь
images/putin-in-mariupol.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Москва
b) Орськ
c) Київська обл;Київ;Бородянка
d) Маріуполь",Маріуполь
images/putin-in-mariupol.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київська обл;Київ
b) Маріуполь
c) Фінляндія
d) Курськ",Маріуполь
images/putin-in-mariupol.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Маріуполь
b) Франція
c) Фінляндія
d) США",Маріуполь
images/putin-in-mariupol.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Маріуполь
b) Севастополь
c) Київська обл;Київ;Бородянка
d) Чорнобиль",Маріуполь
images/putin-in-mariupol.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Маріуполь
b) Запоріжжя
c) Ізраїль
d) Харків",Маріуполь
images/putin-in-mariupol.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) росія;Україна
b) Маріуполь
c) Курськ
d) Білгород",Маріуполь
images/orlando-bloom-vs-putin.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Каховка
b) Маріуполь;Київ
c) Франція
d) Іран",Маріуполь;Київ
images/orlando-bloom-vs-putin.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Орськ
b) росія
c) США
d) Маріуполь;Київ",Маріуполь;Київ
images/orlando-bloom-vs-putin.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Орськ
b) Іран
c) Маріуполь;Київ
d) Гаага",Маріуполь;Київ
images/orlando-bloom-vs-putin.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Франція
b) Маріуполь;Київ
c) росія
d) Ізраїль",Маріуполь;Київ
images/orlando-bloom-vs-putin.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Гаага
b) Маріуполь;Київ
c) Ізраїль
d) Німеччина",Маріуполь;Київ
images/orlando-bloom-vs-putin.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Маріуполь;Київ
b) росія
c) Німеччина
d) Ізраїль",Маріуполь;Київ
images/orlando-bloom-vs-putin.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) росія
b) Білгород
c) Москва
d) Маріуполь;Київ",Маріуполь;Київ
images/orlando-bloom-vs-putin.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Ізраїль
b) Маріуполь;Київ
c) Німеччина
d) Франція",Маріуполь;Київ
images/orlando-bloom-vs-putin.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Маріуполь;Київ
b) росія
c) Фінляндія
d) Чорнобиль",Маріуполь;Київ
images/orlando-bloom-vs-putin.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Ізраїль
b) Орськ
c) Київська обл
d) Маріуполь;Київ",Маріуполь;Київ
images/orlando-bloom.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київ
b) росія;Україна
c) Білгород
d) Москва",Київ
images/orlando-bloom.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київ
b) Білгород
c) Київська обл
d) Гаага",Київ
images/orlando-bloom.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Німеччина
b) Київ
c) Франція
d) Київська обл",Київ
images/orlando-bloom.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київ
b) Білгород
c) Маріуполь
d) Севастополь",Київ
images/orlando-bloom.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Чорнобиль
b) росія;Україна
c) Київ
d) Іран",Київ
images/orlando-bloom.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Севастополь
b) Іран
c) Київ
d) росія;Україна",Київ
images/orlando-bloom.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Орськ
b) Курськ
c) Гаага
d) Київ",Київ
images/orlando-bloom.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київ
b) Маріуполь
c) Київська обл
d) Фінляндія",Київ
images/orlando-bloom.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київ
b) Чорнобиль
c) росія;Україна
d) Маріуполь",Київ
images/orlando-bloom.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київ
b) Орськ
c) росія
d) Запоріжжя",Київ
images/putin-hague-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Гаага
b) Іран
c) Запоріжжя
d) Фінляндія",Гаага
images/putin-hague-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київська обл
b) Чорнобиль
c) Гаага
d) Каховка",Гаага
images/putin-hague-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Ізраїль
b) Гаага
c) Київська обл
d) Франція",Гаага
images/putin-hague-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Ізраїль
b) Маріуполь
c) Запоріжжя
d) Гаага",Гаага
images/putin-hague-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Франція
b) Гаага
c) Київ
d) Запоріжжя",Гаага
images/putin-hague-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Гаага
b) росія;Україна
c) Маріуполь
d) Орськ",Гаага
images/putin-hague-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київ
b) Херсон
c) Гаага
d) Чорнобиль",Гаага
images/putin-hague-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Маріуполь;Київ
b) Німеччина
c) Гаага
d) Білгород",Гаага
images/putin-hague-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Маріуполь
b) Гаага
c) Ізраїль
d) Іран",Гаага
images/putin-hague-2.jpg,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київська обл
b) Ізраїль
c) Москва
d) Гаага",Гаага
images/putin-hague.webp,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Гаага
b) Німеччина
c) Франція
d) Ізраїль",Гаага
images/putin-hague.webp,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) США
b) Київська обл
c) Гаага
d) Курськ",Гаага
images/putin-hague.webp,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) росія;Україна
b) Харків
c) Гаага
d) Київська обл",Гаага
images/putin-hague.webp,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Київ
b) Іран
c) Херсон
d) Гаага",Гаага
images/putin-hague.webp,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Гаага
b) Москва
c) росія;Україна
d) Чорнобиль",Гаага
images/putin-hague.webp,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Севастополь
b) Гаага
c) Фінляндія
d) Чорнобиль",Гаага
images/putin-hague.webp,location_name,Про які країни чи міста йдеться в цьому мемі?,"a) Херсон
b) Харків
c) Гаага
d) Німеччина",Гаага
